artifact_trial.thisRepN,artifact_trial.thisTrialN,artifact_trial.thisN,artifact_trial.thisIndex,pre_trial.thisRepN,pre_trial.thisTrialN,pre_trial.thisN,pre_trial.thisIndex,instruction_text.text,instruction_text.started,instruction_text.stopped,instruction_cont.started,instruction_cont.stopped,Artifact_intro_title.started,Artifact_intro_title.stopped,Artifact_intro_text.text,Artifact_intro_text.started,Artifact_intro_text.stopped,Artifact_intro_audio.started,Artifact_intro_audio.stopped,Artifact_intro_cont.started,Artifact_intro_cont.stopped,Artifact_rec_text.text,Artifact_rec_text.started,Artifact_rec_text.stopped,Artifact_rec_beep_hint.started,Artifact_rec_beep_hint.stopped,Artifact_rec_action.started,Artifact_rec_action.stopped,Artifact_rec_beep_start.started,Artifact_rec_beep_start.stopped,Artifact_rec_recording.started,Artifact_rec_recording.stopped,Artifact_rec_beep_end.started,Artifact_rec_beep_end.stopped,Artifact_rec_break.started,Artifact_rec_break.stopped,Cali_de_pre_intro_title.started,Cali_de_pre_intro_title.stopped,Cali_de_pre_intro_text.text,Cali_de_pre_intro_text.started,Cali_de_pre_intro_text.stopped,Cali_de_pre_intro_audio.started,Cali_de_pre_intro_audio.stopped,Cali_de_pre_intro_cont.started,Cali_de_pre_intro_cont.stopped,Cali_de_pre_rec_text.text,Cali_de_pre_rec_text.started,Cali_de_pre_rec_text.stopped,Cali_de_pre_rec_beep_hint.started,Cali_de_pre_rec_beep_hint.stopped,Cali_de_pre_rec_question_text.text,Cali_de_pre_rec_question_text.started,Cali_de_pre_rec_question_text.stopped,Cali_de_pre_rec_beep_start.started,Cali_de_pre_rec_beep_start.stopped,Cali_de_pre_rec_beep_end.started,Cali_de_pre_rec_beep_end.stopped,Cali_de_pre_rec_break.started,Cali_de_pre_rec_break.stopped,filename,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
12,0,12,0,,,,,,,,,,,,,,,,,,,,328.19606709480286,None,328.17932279109954,330.19591307640076,329.57922513484954,332.5960531234741,332.979403090477,333.9961202144623,334.3794890165329,344.3966670036316,344.78004796504973,345.7967460155487,346.196818113327,347.23012018203735,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
13,0,13,0,,,,,,,,,,,,,,,,,,,,350.23055815696716,None,350.2136557817459,352.23038506507874,351.61360104084014,None,355.0139599561691,None,356.4139340639114,366.4311091899872,366.81446702480315,None,368.2311940193176,369.26469922065735,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
14,0,14,0,,,,,,,,,,,,,,,,,,,,372.26477122306824,None,372.2481218099594,374.26483702659607,373.64814813137053,None,377.0483089208603,None,378.44839413166045,388.4656801223755,388.8489099264145,None,390.2656600475311,391.299161195755,,,,,,,,,,,,,,,,,,,,,,,,,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.31600308418274,None,"  - Task: Read out the displayed German sentence   
  - Melodious beep sound: Trial start              
  - Beep sound with increasing pitch: Rec. start   
  - Beep sound with decreasing pitch: Rec. finish  
",395.31600308418274,None,395.2826686620712,None,424.7340931892395,None,,426.78421115875244,None,426.7675787448883,428.78430819511414,In Österreich darf ein Präsident 6 Jahre regieren.,428.18426513671875,445.8184950351715,429.56774003505706,None,442.3684509515762,None,443.78507018089294,445.8184950351715,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_000.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.81891322135925,None,448.8020578145981,450.8187530040741,Meine Rosen haben einen sehr dünnen Stamm.,450.2187280654907,467.8529591560364,451.6021271467209,None,464.40277512073516,465.41952109336853,465.8195490837097,467.8529591560364,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_001.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8538100719452,None,470.8364208459854,472.85321617126465,"In der Schule lernen die Kinder lesen, schreiben und rechnen.",472.2530870437622,489.8708600997925,473.6366101026535,474.65329909324646,486.4539149522781,None,487.8707311153412,489.9041759967804,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_002.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8716371059418,None,492.85434873104094,494.87108302116394,Können Sie fünfzig Euro wechseln?,494.2710590362549,511.90521121025085,495.65440900325774,496.67117714881897,508.45516402721404,509.4717581272125,509.871787071228,511.90521121025085,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_003.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.9221210479736,None,514.8887618303299,516.9222230911255,"Doris ist leider zu spät gekommen, die Apotheke hat heute schon geschlossen.",516.3221020698547,533.9563381671906,517.705499958992,None,530.5061641454697,None,531.9228830337524,533.9563381671906,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_004.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9399151802063,None,536.9065757513047,538.9399271011353,"Flo muss die Orange zuerst schälen, bevor er sie schneiden kann.",538.3398270606995,555.9741132259369,539.7233229398728,None,552.5239101171494,None,553.9407341480255,555.9741132259369,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_005.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9577050209045,None,558.9243238687516,560.957729101181,"Sie haben das Glück, eine so schöne Frau zu haben.",560.3577370643616,577.9919440746307,561.7410889387131,None,574.5417640924454,None,575.9584832191467,577.9919440746307,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_006.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.9760410785675,None,580.9421127557755,582.9755070209503,"Sie hat eine harte Schale, aber einen weichen Kern.",582.3754880428314,600.0104691982269,583.7588830709458,None,596.5262380361557,None,597.9429421424866,599.9763970375061,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_007.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9938831329346,None,602.9599128484726,604.9934160709381,Einige NGOs schützen die Rechte der Menschen.,604.3932571411133,622.0275340080261,605.7766710042954,None,618.5773659467698,None,619.9940760135651,622.0275340080261,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_008.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.0110850334167,None,624.977844786644,627.0111141204834,Der Mars hat eine orangerote Farbe.,626.4110841751099,644.0453050136566,627.7944930315018,628.811273097992,640.595133137703,641.6118659973145,642.0118591785431,644.0453050136566,./data/Subject_10/Session_01/Exp_data/2020_Aug_06_1123/rec_cali_de_pre_trial_009.wav,10,01,English,A2,True,True,True,True,True,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Aug_06_1123,nibs_stage_1,3.2.3,59.993792222541664,
